Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2019-11-07 00:00:00-05:00,35.7904957599621,38.62263920397165,35.04081258425224,35.135215759277344,4270,0.0,0.0,0.0
2019-11-08 00:00:00-05:00,34.9852772125906,35.58363723754883,34.36054064910482,35.58363723754883,4620,0.0,0.0,0.0
2019-11-11 00:00:00-05:00,34.70761601191678,35.49894920916196,34.70761601191678,35.30042266845703,2380,0.0,0.0,0.0
2019-11-12 00:00:00-05:00,35.776615473452765,36.17922567959687,35.2907087771394,35.55448532104492,3080,0.0,0.0,0.0
2019-11-13 00:00:00-05:00,34.74926428348912,35.235170919221,34.74926428348912,35.05191421508789,210,0.0,0.0,0.0
2019-11-14 00:00:00-05:00,35.22129263053836,35.23239932256428,34.40219262949451,35.197689056396484,280,0.0,0.0,0.0
2019-11-15 00:00:00-05:00,36.09592447500944,36.304171255382364,36.09592447500944,36.258358001708984,350,0.0,0.0,0.0
2019-11-18 00:00:00-05:00,35.56836325473987,35.74884328091055,35.443416684982736,35.680816650390625,2730,0.0,0.0,0.0
2019-11-19 00:00:00-05:00,35.30458964327689,35.56836616850314,34.86033307709503,35.52532958984375,210,0.0,0.0,0.0
2019-11-20 00:00:00-05:00,34.95751232042774,35.360122491079665,34.73538589477539,34.73538589477539,140,0.0,0.0,0.0
2019-11-21 00:00:00-05:00,34.429956304153805,34.81868311807261,34.429956304153805,34.678462982177734,1400,0.0,0.0,0.0
2019-11-22 00:00:00-05:00,34.99916546218116,35.15465545654297,34.99916546218116,35.15465545654297,280,0.0,0.0,0.0
2019-11-25 00:00:00-05:00,36.6096004933756,36.92474365234375,36.6096004933756,36.92474365234375,70,0.0,0.0,0.0
2019-11-26 00:00:00-05:00,36.92890617149488,36.92890617149488,36.542956033542566,36.59709930419922,1260,0.0,0.0,0.0
2019-11-27 00:00:00-05:00,36.80395402229159,37.27597724581941,36.76230393302274,37.232940673828125,2590,0.0,0.0,0.0
2019-11-29 00:00:00-05:00,36.80396131743015,36.845611414954725,36.445777893066406,36.445777893066406,350,0.0,0.0,0.0
2019-12-02 00:00:00-05:00,27.878545997577774,36.262516859342135,27.878545997577774,35.18380355834961,350,0.0,0.0,0.0
2019-12-03 00:00:00-05:00,33.749692556596266,33.749692556596266,32.465508971050035,33.52339553833008,3850,0.0,0.0,0.0
2019-12-04 00:00:00-05:00,34.65208405014405,35.17964077343136,34.65208405014405,34.87421417236328,1960,0.0,0.0,0.0
2019-12-05 00:00:00-05:00,35.1976863781821,35.1976863781821,34.70761660493554,34.81867980957031,770,0.0,0.0,0.0
2019-12-06 00:00:00-05:00,36.52628887525327,36.63735577512808,36.42910904503571,36.61236572265625,1120,0.0,0.0,0.0
