Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2008-11-19 00:00:00-05:00,18.522952393247433,18.61169950349822,12.678269539899272,13.29316520690918,2392848,0.0,0.0,0.0
2008-11-20 00:00:00-05:00,12.697281558336426,13.29315987268795,8.754341240507646,9.28682804107666,8704656,0.0,0.0,0.0
2008-11-21 00:00:00-05:00,11.18856806462757,11.980960295666135,7.4294635967092555,10.142611503601074,11770416,0.0,0.0,0.0
2008-11-24 00:00:00-05:00,11.809803031374628,15.182221481776072,10.979376634534386,13.305838584899902,8626320,0.0,0.0,0.0
2008-11-25 00:00:00-05:00,15.530876476572153,16.87477191949031,13.743241233169032,15.721049308776855,9135936,0.0,0.0,0.0
2008-11-26 00:00:00-05:00,14.605360097569609,18.38348314860777,14.26304697028282,18.218664169311523,5217984,0.0,0.0,0.0
2008-11-28 00:00:00-05:00,18.396167016498975,20.057018520403304,17.908052747815834,19.473817825317383,1990368,0.0,0.0,0.0
2008-12-01 00:00:00-05:00,17.45163345567686,17.56573785294688,10.827239087378866,11.093482971191406,7285680,0.0,0.0,0.0
2008-12-02 00:00:00-05:00,11.606950490728195,12.773351542042192,10.288410853149385,12.551481246948242,12267792,0.0,0.0,0.0
2008-12-03 00:00:00-05:00,11.448475023599034,14.662415314724505,11.28999707809739,14.421527862548828,12839904,0.0,0.0,0.0
2008-12-04 00:00:00-05:00,13.838327265600745,16.412016295962545,13.223430888522742,13.863683700561523,11968992,0.0,0.0,0.0
2008-12-05 00:00:00-05:00,13.305836272827007,17.27413148022891,13.248784094183245,16.9698543548584,14646096,0.0,0.0,0.0
2008-12-08 00:00:00-05:00,19.239266425749335,20.716284020449095,18.573656390529248,19.974605560302734,14047200,0.0,0.0,0.0
2008-12-09 00:00:00-05:00,19.118823777275548,20.602180779468522,17.280474968844395,17.451631546020508,13600656,0.0,0.0,0.0
2008-12-10 00:00:00-05:00,18.370806095567968,18.472231829268473,16.10139703381907,17.559396743774414,12672000,0.0,0.0,0.0
2008-12-11 00:00:00-05:00,16.583171847007634,17.02056966979612,13.3121780130222,13.793951988220215,13038480,0.0,0.0,0.0
2008-12-12 00:00:00-05:00,11.854176175916727,14.592681135885233,11.606950323879776,14.364472389221191,17100288,0.0,0.0,0.0
2008-12-15 00:00:00-05:00,14.497597675605306,14.497597675605306,12.221849807111747,12.855762481689453,10703232,0.0,0.0,0.0
2008-12-16 00:00:00-05:00,13.578420971127832,16.65923917466104,13.515030327159835,16.538795471191406,15984288,0.0,0.0,0.0
2008-12-17 00:00:00-05:00,15.81927199839616,17.749845197839566,15.463639634225945,16.320966720581055,16822368,0.032639,0.0,0.0
2008-12-18 00:00:00-05:00,16.822667669688055,17.21640476848484,14.498359273200194,15.09531307220459,11686752,0.0,0.0,0.0
2008-12-19 00:00:00-05:00,15.292177733291869,16.168557315607025,14.396748468508743,14.987351417541504,11412288,0.0,0.0,0.0
2008-12-22 00:00:00-05:00,15.292180145734305,15.349335306983704,13.088531926112784,13.825199127197266,9411552,0.0,0.0,0.0
2008-12-23 00:00:00-05:00,14.110973488037192,14.269737420970424,13.01867389678955,13.01867389678955,9400032,0.0,0.0,0.0
2008-12-24 00:00:00-05:00,13.132983095600379,13.590224300044776,12.84085744885298,13.4314603805542,3300768,0.0,0.0,0.0
2008-12-26 00:00:00-05:00,13.97125987325518,14.28878860584262,13.259995826221953,13.590225219726562,3337200,0.0,0.0,0.0
2008-12-29 00:00:00-05:00,13.812498949774001,13.850601812938317,12.624941981407261,13.183792114257812,5497056,0.0,0.0,0.0
2008-12-30 00:00:00-05:00,13.279047418856413,14.688874869544817,13.279047418856413,14.606317520141602,6333120,0.0,0.0,0.0
2008-12-31 00:00:00-05:00,14.720629320871547,16.289221827638446,14.549164700067632,16.174911499023438,9345888,0.0,0.0,0.0
2009-01-02 00:00:00-05:00,16.124103633186767,16.93062652758227,14.981000592978463,16.441633224487305,10192176,0.0,0.0,0.0
2009-01-05 00:00:00-05:00,16.14950642433168,16.790914687344678,15.469997048825125,15.838329315185547,9434160,0.0,0.0,0.0
2009-01-06 00:00:00-05:00,16.33367190505664,17.14654556383943,16.035194613189034,16.60039710998535,11635920,0.0,0.0,0.0
2009-01-07 00:00:00-05:00,15.768472701301947,15.876432249429696,14.288789373334124,14.320542335510254,10223136,0.0,0.0,0.0
2009-01-08 00:00:00-05:00,14.04111942566423,14.733331314382953,13.76804513086491,14.517412185668945,9951840,0.0,0.0,0.0
2009-01-09 00:00:00-05:00,14.688873718711758,14.733327337169724,12.904362516162813,12.999621391296387,11605680,0.0,0.0,0.0
2009-01-12 00:00:00-05:00,12.923417052681287,12.98692385683987,10.637210476190639,11.030946731567383,15686928,0.0,0.0,0.0
2009-01-13 00:00:00-05:00,10.49749741655694,11.831117450369026,10.364134802692794,11.40562915802002,21438864,0.0,0.0,0.0
2009-01-14 00:00:00-05:00,10.446691155960123,10.66896186711631,9.538560373414361,9.640169143676758,26588880,0.0,0.0,0.0
2009-01-15 00:00:00-05:00,9.703676349904615,9.773533049104921,7.652442084533713,8.617728233337402,57221280,0.0,0.0,0.0
2009-01-16 00:00:00-05:00,9.589364225016942,9.767181323491455,7.169796794557017,8.135083198547363,58245408,0.0,0.0,0.0
2009-01-20 00:00:00-05:00,7.169797064266108,7.2078999198340075,4.762929331819707,4.845487117767334,104164272,0.0,0.0,0.0
2009-01-21 00:00:00-05:00,5.296378293450901,6.369625203369386,4.826435929188367,6.287067413330078,106899408,0.0,0.0,0.0
2009-01-22 00:00:00-05:00,5.53770117472839,6.172758378857742,4.91534463501635,5.321781158447266,119303136,0.0,0.0,0.0
2009-01-23 00:00:00-05:00,4.69307367793546,5.9187342936136265,4.578763352409843,5.721866607666016,114519600,0.0,0.0,0.0
2009-01-26 00:00:00-05:00,6.0139922782740625,6.4585324142338045,5.277325605290207,5.4932451248168945,105678864,0.0,0.0,0.0
2009-01-27 00:00:00-05:00,5.855230026643963,6.064798403677338,5.544051537067119,5.906033992767334,82338336,0.0,0.0,0.0
2009-01-28 00:00:00-05:00,7.074538459685988,7.957268456977525,7.004681768196633,7.836606502532959,125130816,0.0,0.0,0.0
2009-01-29 00:00:00-05:00,7.074536990152799,7.296807244041246,6.185456846717327,6.274364948272705,85907376,0.0,0.0,0.0
2009-01-30 00:00:00-05:00,6.490285970417351,6.649050361079111,5.556751928924461,5.823476314544678,117647424,0.0,0.0,0.0
2009-02-02 00:00:00-05:00,5.315430177215187,5.937786640936403,5.245573915093498,5.823476314544678,94885344,0.0,0.0,0.0
2009-02-03 00:00:00-05:00,6.071148567082086,6.096551201701802,5.302729226244082,5.537700653076172,99944208,0.0,0.0,0.0
2009-02-04 00:00:00-05:00,5.683764627369829,6.001293019397613,5.296379526873017,5.353534698486328,99108576,0.0,0.0,0.0
2009-02-05 00:00:00-05:00,5.23287225024454,6.03304451512879,4.851838419807269,5.690113544464111,160409952,0.0,0.0,0.0
2009-02-06 00:00:00-05:00,6.115602156695197,6.9411770341394,6.020343265417443,6.801464080810547,113983344,0.0,0.0,0.0
2009-02-09 00:00:00-05:00,6.985630871809789,7.322210640831678,6.674452864082052,7.068188667297363,94314096,0.0,0.0,0.0
2009-02-10 00:00:00-05:00,6.833216308499254,6.972929255694033,5.029653889353073,5.169366836547852,232251696,0.0,0.0,0.0
2009-02-11 00:00:00-05:00,5.353532626603519,5.747267471029265,5.258273753408117,5.709164619445801,128451600,0.0,0.0,0.0
2009-02-12 00:00:00-05:00,5.270976321771928,5.613907314533422,4.699424667169438,5.524999618530273,198871920,0.0,0.0,0.0
2009-02-13 00:00:00-05:00,5.264625189307149,5.493245835309854,4.9915504803528865,5.036004543304443,140429520,0.0,0.0,0.0
2009-02-17 00:00:00-05:00,4.458102396346863,4.4835050283607405,3.8039930161302236,3.8103442192077637,192653712,0.0,0.0,0.0
2009-02-18 00:00:00-05:00,4.0389648438491,4.051665941791603,3.4610622711096877,3.7087349891662598,215870544,0.0,0.0,0.0
2009-02-19 00:00:00-05:00,3.899252411665397,3.9818102133332496,3.149884263196847,3.2006893157958984,178989264,0.0,0.0,0.0
2009-02-20 00:00:00-05:00,2.7116949918352296,3.429309672557688,2.489424678210597,3.111781120300293,295937280,0.0,0.0,0.0
2009-02-23 00:00:00-05:00,3.3912053801761095,3.448360531932552,2.800602436065674,2.800602436065674,223358832,0.0,0.0,0.0
2009-02-24 00:00:00-05:00,2.870458999178052,3.619826109452476,2.7815511034596114,3.5690219402313232,250673616,0.0,0.0,0.0
2009-02-25 00:00:00-05:00,3.486465137139348,4.000861632782859,3.0482752390331123,3.556321620941162,324347328,0.0,0.0,0.0
2009-02-26 00:00:00-05:00,3.9119537171179233,4.1786772296574055,3.575372852560527,3.689682960510254,249564384,0.0,0.0,0.0
2009-02-27 00:00:00-05:00,3.0800285921190094,3.537269881793368,3.04192486060663,3.111781120300293,226744128,0.0,0.0,0.0
2009-03-02 00:00:00-05:00,2.8450563023164306,2.921262881393195,2.47672297723818,2.521176815032959,231408432,0.0,0.0,0.0
