Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2009-07-16 00:00:00-04:00,1.2213823896344125,1.3434990156912345,1.214909793232099,1.3258072137832642,0,0.0,0.0,0.0
2009-07-17 00:00:00-04:00,1.276399145602054,1.276399145602054,1.198512360100788,1.2252658605575562,0,0.0,0.0,0.0
2009-07-20 00:00:00-04:00,1.2623754370854898,1.32925905980453,1.2623754370854898,1.3197659254074097,0,0.0,0.0,0.0
2009-07-21 00:00:00-04:00,1.3484608002705079,1.3484608002705079,1.247488048961971,1.3294744491577148,0,0.0,0.0,0.0
2009-07-22 00:00:00-04:00,1.2908547291169155,1.384491753968563,1.285029040246986,1.3404780626296997,0,0.0,0.0,0.0
2009-07-23 00:00:00-04:00,1.3404783313102946,1.5398348221582125,1.3404783313102946,1.4966840744018555,0,0.0,0.0,0.0
2009-07-24 00:00:00-04:00,1.468204508459881,1.5413446795884431,1.4144813826630194,1.5271048545837402,0,0.0,0.0,0.0
2009-07-27 00:00:00-04:00,1.5305573211897885,1.6041296015384114,1.491506105485309,1.5974409580230713,2451200,0.0,0.0,0.0
2009-07-28 00:00:00-04:00,1.5642139579163117,1.6080122516147954,1.5212793569960203,1.5857893228530884,2006400,0.0,0.0,0.0
2009-07-29 00:00:00-04:00,1.548680319184927,1.5885950573724978,1.493663543470264,1.5359512567520142,1676800,0.0,0.0,0.0
2009-07-30 00:00:00-04:00,1.6166428869475837,1.7663760145581155,1.601755499049787,1.6990607976913452,1504000,0.0,0.0,0.0
2009-07-31 00:00:00-04:00,1.6940983795207014,1.7387598931907284,1.64015994179949,1.6979819536209106,1475200,0.0,0.0,0.0
2009-08-03 00:00:00-04:00,1.8026227187057957,1.8026227187057957,1.702513006180389,1.780831217765808,2582400,0.0,0.0,0.0
2009-08-04 00:00:00-04:00,1.7504099290600055,2.108992615390105,1.7145949026858005,2.067351818084717,4688000,0.0,0.0,0.0
2009-08-05 00:00:00-04:00,2.0783560841562596,2.3435171132470374,2.027006590219167,2.3139591217041016,10307200,0.0,0.0,0.0
