Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2008-11-05 00:00:00-05:00,3.75383207062797,3.8220954534700096,3.2584356828137437,3.3156464099884033,229200,0.0,0.0,0.0
2008-11-06 00:00:00-05:00,3.2376313023084746,3.274688631367753,2.771490353739132,2.8085474967956543,4332000,0.0,0.0,0.0
2008-11-07 00:00:00-05:00,2.892413616102164,3.0328410326001465,2.8176492578868406,3.006836175918579,6978000,0.0,0.0,0.0
2008-11-10 00:00:00-05:00,3.237631650875509,3.2467335107129607,2.7961957268229574,2.8898138999938965,5785200,0.0,0.0,0.0
2008-11-11 00:00:00-05:00,2.763038147490521,2.8768100482893204,2.5680001781149735,2.6986756324768066,11479200,0.0,0.0,0.0
2008-11-12 00:00:00-05:00,2.5959561543248975,2.5959561543248975,2.354108865714138,2.398317813873291,13312800,0.0,0.0,0.0
2008-11-13 00:00:00-05:00,2.380764652736703,2.756537502909035,2.0004405006632897,2.744835138320923,32067600,0.0,0.0,0.0
2008-11-14 00:00:00-05:00,2.551747051810502,2.7955445645315997,2.372962705155673,2.3931164741516113,34303200,0.0,0.0,0.0
2008-11-17 00:00:00-05:00,2.306650051064476,2.4737322429376634,2.21043082065251,2.224083423614502,44524800,0.0,0.0,0.0
2008-11-18 00:00:00-05:00,2.2130316093108107,2.3365552863414454,2.025144473410833,2.2442376613616943,61130400,0.0,0.0,0.0
2008-11-19 00:00:00-05:00,2.2429369595817215,2.3177013140980205,1.846359985265658,1.8827664852142334,75193200,0.0,0.0,0.0
2008-11-20 00:00:00-05:00,1.8132033567354762,1.948429374497165,1.4406808448989903,1.5577036142349243,137044800,0.0,0.0,0.0
2008-11-21 00:00:00-05:00,1.76834473129239,1.7709450495121046,1.4088242320272513,1.7338879108428955,124576800,0.0,0.0,0.0
2008-11-24 00:00:00-05:00,1.8502604869488377,2.1824749083031016,1.8073522653898477,2.026444673538208,98185200,0.0,0.0,0.0
2008-11-25 00:00:00-05:00,2.211081288410918,2.220182589013056,1.9698840812658167,2.1395671367645264,80054400,0.0,0.0,0.0
2008-11-26 00:00:00-05:00,2.018643805079458,2.375563406348162,2.0095417594802307,2.362560510635376,61237200,0.0,0.0,0.0
2008-11-28 00:00:00-05:00,2.333954811756438,2.4379747840030728,2.3242028754198825,2.4327735900878906,21645600,0.0,0.0,0.0
2008-12-01 00:00:00-05:00,2.2409866818114152,2.248138301167781,1.780047153333457,1.8008506298065186,101854800,0.0,0.0,0.0
2008-12-02 00:00:00-05:00,1.8905680574900556,2.0075909334873816,1.8021510999413202,1.9913380146026611,109262400,0.0,0.0,0.0
2008-12-03 00:00:00-05:00,1.8632624405567562,2.1740234627946884,1.8463596318901163,2.140866994857788,136166400,0.0,0.0,0.0
2008-12-04 00:00:00-05:00,2.0641514654910047,2.2045788467417835,1.8749645949450777,1.9698834419250488,109459200,0.0,0.0,0.0
2008-12-05 00:00:00-05:00,1.884067077590565,2.1974284876381374,1.7813468817233842,2.1701231002807617,167187600,0.0,0.0,0.0
2008-12-08 00:00:00-05:00,2.3664606164622817,2.5016873784951303,2.320302183326691,2.4119699001312256,142784400,0.0,0.0,0.0
2008-12-09 00:00:00-05:00,2.3502079455549785,2.499737215821856,2.2461879637227335,2.2760934829711914,126266400,0.0,0.0,0.0
2008-12-10 00:00:00-05:00,2.354758965885687,2.4334249308051388,2.2591903713756287,2.3476080894470215,125726400,0.0,0.0,0.0
2008-12-11 00:00:00-05:00,2.304699405190443,2.4165210948346547,2.123314176069203,2.1740241050720215,113610000,0.0,0.0,0.0
2008-12-12 00:00:00-05:00,1.9841865339935716,2.2507387003724006,1.963382870770034,2.231884717941284,142026000,0.0,0.0,0.0
