Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2009-12-03 00:00:00-05:00,702.9686762913104,702.9686762913104,689.1883544921875,689.1883544921875,325,0.0,0.0,0.0
2009-12-04 00:00:00-05:00,733.4576107549757,733.4576107549757,666.9675997636471,683.6762084960938,625,0.0,0.0,0.0
2009-12-07 00:00:00-05:00,689.8773531713933,689.8773531713933,670.9294108870355,675.7525024414062,295,0.0,0.0,0.0
2009-12-08 00:00:00-05:00,663.1780487278584,663.1780487278584,634.92839690599,648.0197143554688,350,0.0,0.0,0.0
2009-12-09 00:00:00-05:00,672.3075545372566,672.3075545372566,634.9284562041096,650.0867919921875,335,0.0,0.0,0.0
2009-12-10 00:00:00-05:00,663.1780582447951,663.1780582447951,650.9480108129621,658.0104370117188,610,0.0,0.0,0.0
2009-12-11 00:00:00-05:00,682.2981859885931,682.2981859885931,645.9525771349173,658.527099609375,565,0.0,0.0,0.0
2009-12-14 00:00:00-05:00,676.269367210429,687.293615186077,666.1063894292497,681.6092529296875,845,0.0,0.0,0.0
2009-12-15 00:00:00-05:00,691.0833237330226,691.6000648963732,675.0636642881616,677.9920043945312,510,0.0,0.0,0.0
2009-12-16 00:00:00-05:00,672.9965398599264,687.8103449056986,672.9965398599264,680.4034423828125,540,0.0,0.0,0.0
2009-12-17 00:00:00-05:00,658.0101895169796,658.0101895169796,631.1385586985493,633.2056274414062,1390,0.0,0.0,0.0
2009-12-18 00:00:00-05:00,628.7272197739802,630.4497601021282,608.4012649289388,626.315673828125,1345,0.0,0.0,0.0
2009-12-21 00:00:00-05:00,671.7908002380472,671.7908002380472,619.9423202702244,624.5932006835938,480,0.0,0.0,0.0
2009-12-22 00:00:00-05:00,671.7907330202204,687.1213315422582,563.2706915323387,603.578125,1265,0.0,0.0,0.0
2009-12-23 00:00:00-05:00,608.4012195234633,629.9329720183798,608.4012195234633,628.7271728515625,1130,0.0,0.0,0.0
2009-12-24 00:00:00-05:00,652.8427726544775,652.8427726544775,637.6844390658567,640.2682495117188,805,0.0,0.0,0.0
2009-12-28 00:00:00-05:00,639.9236420662172,659.7328530588458,637.339831936744,640.784912109375,1210,0.0,0.0,0.0
2009-12-29 00:00:00-05:00,645.7804303787136,645.7804303787136,628.8995543112765,636.3064575195312,575,0.0,0.0,0.0
2009-12-30 00:00:00-05:00,630.4497929217396,636.8232134947744,629.2439936021616,636.1341552734375,440,0.0,0.0,0.0
2009-12-31 00:00:00-05:00,645.7803559685495,652.8427817997238,638.8901946830644,639.75146484375,590,0.0,0.0,0.0
2010-01-04 00:00:00-05:00,663.1780098702227,701.5906372070312,657.3213834134917,701.5906372070312,1970,0.0,0.0,0.0
2010-01-05 00:00:00-05:00,736.7305042129758,752.922372450762,722.4333882429482,750.3385620117188,4220,0.0,0.0,0.0
2010-01-06 00:00:00-05:00,777.8992636602538,794.6078741823137,757.9177842881945,775.1431884765625,4390,0.0,0.0,0.0
2010-01-07 00:00:00-05:00,778.0714017671547,778.0714017671547,740.6922597259751,752.06103515625,2650,0.0,0.0,0.0
2010-01-08 00:00:00-05:00,759.1234592288007,765.4968261935862,741.2089997539091,763.4298095703125,1410,0.0,0.0,0.0
2010-01-11 00:00:00-05:00,780.6552873582597,861.2701526160154,775.1431373544139,785.1338500976562,3730,0.0,0.0,0.0
2010-01-12 00:00:00-05:00,788.062261213336,804.943136710582,723.639258460487,736.3860473632812,3905,0.0,0.0,0.0
2010-01-13 00:00:00-05:00,701.2462237649113,730.3571466926459,693.3225272259197,726.3953247070312,2190,0.0,0.0,0.0
2010-01-14 00:00:00-05:00,745.6875373755731,752.9222262269602,727.0841268545028,727.7731323242188,2010,0.0,0.0,0.0
2010-01-15 00:00:00-05:00,721.9165818614761,723.4668574710778,689.0160547343598,692.8056640625,2445,0.0,0.0,0.0
2010-01-19 00:00:00-05:00,698.317826346788,706.5860513184484,681.7814289712254,704.5189819335938,2395,0.0,0.0,0.0
2010-01-20 00:00:00-05:00,676.6136942561985,676.6136942561985,638.5456021256706,644.7467041015625,4015,0.0,0.0,0.0
2010-01-21 00:00:00-05:00,640.7850063788052,640.7850063788052,586.6972502248988,591.0036010742188,3780,0.0,0.0,0.0
2010-01-22 00:00:00-05:00,586.6972572871873,589.1088032782832,541.3944142663591,544.32275390625,4835,0.0,0.0,0.0
2010-01-25 00:00:00-05:00,572.4000600402012,579.634749561081,551.2128376212361,559.997802734375,1695,0.0,0.0,0.0
2010-01-26 00:00:00-05:00,524.1689507339661,544.4949562042294,516.7620490579044,527.0972900390625,3800,0.0,0.0,0.0
2010-01-27 00:00:00-05:00,527.6141250320961,531.7482642150762,495.2303852171741,513.8338012695312,5755,0.0,0.0,0.0
2010-01-28 00:00:00-05:00,539.1551657961378,540.7054417018073,496.7806598238472,507.9771728515625,2545,0.0,0.0,0.0
