Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2008-11-19 00:00:00-05:00,99423.86070646888,116154.58900778211,95972.72916767997,114814.34375,1752,0.0,0.0,0.0
2008-11-20 00:00:00-05:00,121727.7767178227,141775.61222644657,110078.81157270029,135498.796875,2021,0.0,0.0,0.0
2008-11-21 00:00:00-05:00,128451.32468426166,146957.87585388357,113306.55498842141,114244.7265625,2061,0.0,0.0,0.0
2008-11-24 00:00:00-05:00,105700.67795446492,110380.36773288005,85842.71035059355,94554.3046875,2222,0.0,0.0,0.0
2008-11-25 00:00:00-05:00,87104.77226357575,96910.89997833656,85999.06993582938,89416.6953125,2657,0.0,0.0,0.0
2008-11-26 00:00:00-05:00,94822.35721224855,94922.8756121202,79342.52363201576,79398.3671875,2542,0.0,0.0,0.0
2008-11-28 00:00:00-05:00,80861.47249278499,81107.18414953102,77242.80991161616,77399.171875,627,0.0,0.0,0.0
2008-12-01 00:00:00-05:00,83765.33182859696,97268.30331936678,83463.77663401401,96877.3984375,2072,0.0,0.0,0.0
2008-12-02 00:00:00-05:00,91817.9596716515,96832.71017555267,85451.79533485045,85887.375,3522,0.0,0.0,0.0
2008-12-03 00:00:00-05:00,93124.68761644053,93124.68761644053,78862.24745258894,79431.8515625,5374,0.0,0.0,0.0
2008-12-04 00:00:00-05:00,83541.94215347503,89762.91297960946,77823.56322532272,85652.828125,5115,0.0,0.0,0.0
2008-12-05 00:00:00-05:00,90276.67993981211,94677.15153405756,76081.25,76081.25,5493,0.0,0.0,0.0
2008-12-08 00:00:00-05:00,70519.24784919027,72127.54238360323,65672.02682186234,68966.796875,3886,0.0,0.0,0.0
2008-12-09 00:00:00-05:00,70552.7445460134,73356.09089412949,66219.28485251123,72105.1953125,4695,0.0,0.0,0.0
2008-12-10 00:00:00-05:00,69983.14092827638,73043.3676461742,67414.3374789461,69625.7421875,3290,0.0,0.0,0.0
2008-12-11 00:00:00-05:00,71479.7449584816,76729.0387288701,68184.9754643016,75321.78125,3287,0.0,0.0,0.0
2008-12-12 00:00:00-05:00,82358.07269674161,82648.45917492379,72473.76372784871,73266.7421875,3338,0.0,0.0,0.0
2008-12-15 00:00:00-05:00,72082.85373671187,79264.3342066074,71904.15437820747,76170.6015625,1921,0.0,0.0,0.0
