Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2008-11-19 00:00:00-05:00,829297.583890146,1022102.9784070532,805858.8371456322,1016633.9375,84,0.0,0.0,0.0
2008-11-20 00:00:00-05:00,1045628.3869361036,1230360.409136189,971839.7502490394,1220030.0,142,0.0,0.0,0.0
2008-11-21 00:00:00-05:00,1137213.087037195,1359273.4745670534,1007345.0887007336,1017588.6875,175,0.0,0.0,0.0
2008-11-24 00:00:00-05:00,966283.8558145519,1015852.4553716546,766967.7357040307,801170.9375,107,0.0,0.0,0.0
2008-11-25 00:00:00-05:00,765578.7468078148,849263.7351197246,753338.5151148902,763148.0625,109,0.0,0.0,0.0
2008-11-26 00:00:00-05:00,817317.639265372,818359.3611635328,622862.884942012,632498.8125,154,0.0,0.0,0.0
2008-11-28 00:00:00-05:00,654288.2254451464,656805.7202757036,601594.4543365882,604546.0,53,0.0,0.0,0.0
2008-12-01 00:00:00-05:00,658107.8248520158,824696.5223709471,650208.1002693046,813932.0625,200,0.0,0.0,0.0
2008-12-02 00:00:00-05:00,768877.6630079476,812890.4184719907,672778.8064030252,677206.125,200,0.0,0.0,0.0
2008-12-03 00:00:00-05:00,729465.6930530132,736063.2644765559,604632.6969075613,616525.6875,370,0.0,0.0,0.0
2008-12-04 00:00:00-05:00,651076.2691570881,714274.0723499362,584579.6795338442,679723.625,319,0.0,0.0,0.0
2008-12-05 00:00:00-05:00,714881.725346245,759588.9613575767,579457.8648070656,586055.4375,365,0.0,0.0,0.0
2008-12-08 00:00:00-05:00,541348.2877872341,551678.6993085106,492126.9152446809,510009.8125,264,0.0,0.0,0.0
2008-12-09 00:00:00-05:00,522944.43075836083,565741.8418413409,468774.8881300047,552893.9375,383,0.0,0.0,0.0
2008-12-10 00:00:00-05:00,534229.7825021044,549942.423163931,491085.128309133,515652.40625,315,0.0,0.0,0.0
2008-12-11 00:00:00-05:00,531364.9692076743,609494.1102445811,510183.2909710018,592739.75,315,0.0,0.0,0.0
2008-12-12 00:00:00-05:00,638401.9258370261,651423.4500246184,525027.8552437223,528934.3125,320,0.0,0.0,0.0
2008-12-15 00:00:00-05:00,515739.2240794574,605066.8897212284,511745.95622763864,582322.625,249,0.0,0.0,0.0
2008-12-16 00:00:00-05:00,545949.1536848763,551157.7638329273,462698.2014851949,463219.0625,244,0.0,0.0,0.0
2008-12-17 00:00:00-05:00,478758.05819048535,488307.1763048921,432314.6200885978,450718.375,235,0.0,0.0,0.0
2008-12-18 00:00:00-05:00,454017.1505544729,492647.6729247866,428929.0135544265,467733.15625,243,0.0,0.0,0.0
2008-12-19 00:00:00-05:00,444033.9291533893,467472.6702817207,415386.5788854287,449502.96875,277,0.0,0.0,0.0
2008-12-22 00:00:00-05:00,446464.64592548297,524333.358232533,446464.64592548297,480841.46875,275,0.0,0.0,0.0
