Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-03-11 00:00:00-05:00,0.5883281253931102,0.6048104763031006,0.5883281253931102,0.6048104763031006,3702000,0.0,0.0,0.0
2010-03-12 00:00:00-05:00,0.6052682831370653,0.6092359124811841,0.5898545384407043,0.5898545384407043,4548000,0.0,0.0,0.0
2010-03-15 00:00:00-04:00,0.5779508158600037,0.5842077141296481,0.5623841350081115,0.571235179901123,534000,0.0,0.0,0.0
2010-03-16 00:00:00-04:00,0.5784085213375953,0.6182408594987012,0.5774927927433097,0.6176300644874573,1260000,0.0,0.0,0.0
2010-03-17 00:00:00-04:00,0.6409803163859027,0.6473901462935451,0.6283136419269342,0.6399117112159729,2610000,0.0,0.0,0.0
2010-03-18 00:00:00-04:00,0.6399115088406742,0.6417429116261598,0.6154938420377128,0.6243448853492737,1584000,0.0,0.0,0.0
2010-03-19 00:00:00-04:00,0.6165614412308976,0.6168673026499089,0.5857339504370387,0.5959585309028625,1596000,0.0,0.0,0.0
2010-03-22 00:00:00-04:00,0.5842076019820467,0.6412850387614353,0.5808497846471908,0.6389958262443542,3804000,0.0,0.0,0.0
2010-03-23 00:00:00-04:00,0.6480005628561811,0.6826437328883097,0.6476947560339582,0.6802015900611877,6114000,0.0,0.0,0.0
2010-03-24 00:00:00-04:00,0.673639839298779,0.673639839298779,0.6391487226669883,0.6425065398216248,2034000,0.0,0.0,0.0
2010-03-25 00:00:00-04:00,0.6702819016571017,0.6798966138161575,0.6386907435481459,0.6393015384674072,2034000,0.0,0.0,0.0
2010-03-26 00:00:00-04:00,0.6563937481731688,0.6597515649754094,0.6167143437333483,0.6292290091514587,2322000,0.0,0.0,0.0
2010-03-29 00:00:00-04:00,0.64952607440276,0.6534946313628791,0.6415907615934756,0.6461691856384277,1380000,0.0,0.0,0.0
2010-03-30 00:00:00-04:00,0.6562417384163648,0.6653985869359641,0.6393015795709306,0.6585309505462646,1920000,0.0,0.0,0.0
2010-03-31 00:00:00-04:00,0.6635674609067567,0.6684508203558809,0.6447958933342415,0.6483057141304016,1080000,0.0,0.0,0.0
2010-04-01 00:00:00-04:00,0.6664662503734211,0.6933269828596604,0.6396064457322436,0.6504417657852173,1644000,0.0,0.0,0.0
2010-04-05 00:00:00-04:00,0.6751653916234099,0.7081300943053135,0.6319761622813326,0.7055359482765198,1500000,0.0,0.0,0.0
2010-04-06 00:00:00-04:00,0.6921056279129346,0.7047732259488337,0.684170258868938,0.6948526501655579,1998000,0.0,0.0,0.0
2010-04-07 00:00:00-04:00,0.6985152920432789,0.7162191766474408,0.6792858663809738,0.7017201781272888,3414000,0.0,0.0,0.0
2010-04-08 00:00:00-04:00,0.6890535757712914,0.6890535757712914,0.6544104567606998,0.6768447160720825,4470000,0.0,0.0,0.0
2010-04-09 00:00:00-04:00,0.6846281232006074,0.6951585116168244,0.6690614454525511,0.6948526501655579,1254000,0.0,0.0,0.0
2010-04-12 00:00:00-04:00,0.7053830126809632,0.7302594702415591,0.6969898341926156,0.7122506499290466,2400000,0.0,0.0,0.0
2010-04-13 00:00:00-04:00,0.7162192817294409,0.729496692273708,0.7070624318150139,0.7259859442710876,2904000,0.0,0.0,0.0
2010-04-14 00:00:00-04:00,0.7710074400397869,0.8219809053213161,0.7710074400397869,0.8193858861923218,6504000,0.0,0.0,0.0
2010-04-15 00:00:00-04:00,0.8340369744955003,0.8453310349607658,0.8170967570637668,0.8264065384864807,12666000,0.0,0.0,0.0
2010-04-16 00:00:00-04:00,0.8164867381757782,0.8164867381757782,0.7586455863165933,0.7958837747573853,4452000,0.0,0.0,0.0
2010-04-19 00:00:00-04:00,0.7691759965273268,0.7925259824285803,0.725070170449733,0.7690231204032898,5712000,0.0,0.0,0.0
2010-04-20 00:00:00-04:00,0.7914574860113764,0.811908450002381,0.7859633869830086,0.806261420249939,2922000,0.0,0.0,0.0
2010-04-21 00:00:00-04:00,0.8119083043906834,0.8297641366753071,0.7453681691954428,0.781079888343811,5772000,0.0,0.0,0.0
2010-04-22 00:00:00-04:00,0.7658181504440894,0.8277798617779656,0.7301064311395224,0.8251857161521912,6594000,0.0,0.0,0.0
2010-04-23 00:00:00-04:00,0.8387682480925225,0.8387682480925225,0.7954260877558836,0.8288486003875732,3600000,0.0,0.0,0.0
2010-04-26 00:00:00-04:00,0.8363260140907907,0.8589132570807689,0.8303740514610483,0.8361740112304688,3846000,0.0,0.0,0.0
2010-04-27 00:00:00-04:00,0.8012250478760284,0.8300691330075115,0.7471995735327032,0.7496417164802551,5112000,0.0,0.0,0.0
2010-04-28 00:00:00-04:00,0.7649025879366375,0.8050407889665553,0.7265967174270891,0.7645976543426514,6864000,0.0,0.0,0.0
2010-04-29 00:00:00-04:00,0.7649025389107045,0.7935946214743793,0.755898620568904,0.7908475995063782,5838000,0.0,0.0,0.0
2010-04-30 00:00:00-04:00,0.7707024300555582,0.7707024300555582,0.682490781950856,0.684170126914978,10104000,0.0,0.0,0.0
2010-05-03 00:00:00-04:00,0.6937849953626852,0.745368334281668,0.6937849953626852,0.7345330119132996,4926000,0.0,0.0,0.0
2010-05-04 00:00:00-04:00,0.7192711210204438,0.7192711210204438,0.6055732042841586,0.6373172402381897,19164000,0.0,0.0,0.0
2010-05-05 00:00:00-04:00,0.6272447604646304,0.6463212564283168,0.5874124234230821,0.6168673038482666,7920000,0.0,0.0,0.0
2010-05-06 00:00:00-04:00,0.6104573303331697,0.6370122517105353,0.38153596790601224,0.5643672347068787,17448000,0.0,0.0,0.0
2010-05-07 00:00:00-04:00,0.5494115367351564,0.5660467644391006,0.47096746339176804,0.5300291776657104,12372000,0.0,0.0,0.0
2010-05-10 00:00:00-04:00,0.6226662993431091,0.6251084421725002,0.5922957467134379,0.6226662993431091,7206000,0.0,0.0,0.0
2010-05-11 00:00:00-04:00,0.5893965362868713,0.6432690653247307,0.5819181611865846,0.6107622385025024,27720000,0.0,0.0,0.0
2010-05-12 00:00:00-04:00,0.6208350185990043,0.6635673687633795,0.6208350185990043,0.6603624820709229,42330000,0.0,0.0,0.0
2010-05-13 00:00:00-04:00,0.6426586301381761,0.6692135084400823,0.6002321390566279,0.6086262464523315,28992000,0.0,0.0,0.0
2010-05-14 00:00:00-04:00,0.5942800561107051,0.5942800561107051,0.5198046020619509,0.5530741810798645,15846000,0.0,0.0,0.0
2010-05-17 00:00:00-04:00,0.5413230742812932,0.5813074056395272,0.5219407756207389,0.5759662389755249,19140000,0.0,0.0,0.0
2010-05-18 00:00:00-04:00,0.5901595278201414,0.6000791206203376,0.5211781685177788,0.5289614796638489,16128000,0.0,0.0,0.0
2010-05-19 00:00:00-04:00,0.5263663378003914,0.5532270701825002,0.5005751378748243,0.537354588508606,21306000,0.0,0.0,0.0
2010-05-20 00:00:00-04:00,0.4959967649595575,0.5275879276074394,0.46181058315309237,0.49355462193489075,10638000,0.0,0.0,0.0
2010-05-21 00:00:00-04:00,0.4731046579769368,0.5484957906975563,0.46135273459197323,0.5257565975189209,11220000,0.0,0.0,0.0
2010-05-24 00:00:00-04:00,0.5153782323351734,0.5355233348878754,0.49477526545524597,0.49477526545524597,10944000,0.0,0.0,0.0
2010-05-25 00:00:00-04:00,0.45265371070061905,0.5060693473594728,0.434950752475816,0.50591641664505,10818000,0.0,0.0,0.0
2010-05-26 00:00:00-04:00,0.5314027202666728,0.5527693583665726,0.500422350341825,0.5033223032951355,14250000,0.0,0.0,0.0
2010-05-27 00:00:00-04:00,0.5423910463579134,0.5806978510835015,0.5347606099524569,0.5799341797828674,10578000,0.0,0.0,0.0
2010-05-28 00:00:00-04:00,0.58664968950677,0.58664968950677,0.5285035988531054,0.5520055890083313,9288000,0.0,0.0,0.0
2010-06-01 00:00:00-04:00,0.5484959094442816,0.5687939463337109,0.5144626498222351,0.5144626498222351,4530000,0.0,0.0,0.0
