Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2008-12-30 00:00:00-05:00,16609.618974413424,16609.618974413424,15795.884765625,15795.884765625,43,0.0,0.0,0.0
2008-12-31 00:00:00-05:00,15883.554113034386,15928.511809363383,14898.980563429368,15117.025390625,29,0.0,0.0,0.0
2009-01-02 00:00:00-05:00,14431.421935862252,14606.756968727868,12491.497149156781,12696.0546875,134,0.0,0.0,0.0
2009-01-05 00:00:00-05:00,12918.59357862651,13028.739930697626,12109.355073614237,12361.1181640625,266,0.0,0.0,0.0
2009-01-06 00:00:00-05:00,11790.154869740403,11949.754678272639,11194.465443528543,11419.25390625,182,0.0,0.0,0.0
2009-01-07 00:00:00-05:00,12408.32273579737,13503.042513393986,12408.32273579737,13334.451171875,216,0.0,0.0,0.0
2009-01-08 00:00:00-05:00,14611.252013430652,14611.252013430652,13541.2587890625,13541.2587890625,172,0.0,0.0,0.0
2009-01-09 00:00:00-05:00,13876.194122747494,14779.843893903253,13748.06467758362,14415.6865234375,84,0.0,0.0,0.0
2009-01-12 00:00:00-05:00,15060.82998853211,16564.665102312407,14943.939964740517,16416.3046875,174,0.0,0.0,0.0
2009-01-13 00:00:00-05:00,16409.560485712424,16663.571490491257,15422.738971571634,16151.0537109375,113,0.0,0.0,0.0
2009-01-14 00:00:00-05:00,17074.93418687037,18857.506963356445,17032.224372553555,18520.32421875,140,0.0,0.0,0.0
2009-01-15 00:00:00-05:00,18439.397062599583,20383.81720878374,17212.052091713398,17987.572265625,289,0.0,0.0,0.0
2009-01-16 00:00:00-05:00,16229.724076658047,18830.526120521394,16204.997350225465,17167.091796875,252,0.0,0.0,0.0
2009-01-20 00:00:00-05:00,18888.973430153346,21035.703125,18706.894785878394,21035.703125,178,0.0,0.0,0.0
2009-01-21 00:00:00-05:00,19428.46738825158,20916.567053995255,17758.2890625,17758.2890625,324,0.0,0.0,0.0
2009-01-22 00:00:00-05:00,17758.29023062163,20255.690287105255,17758.29023062163,19183.44921875,232,0.0,0.0,0.0
2009-01-23 00:00:00-05:00,21444.825957655168,21444.825957655168,18007.80930259702,18506.83984375,100,0.0,0.0,0.0
2009-01-26 00:00:00-05:00,17744.80172002591,18428.158664906565,16618.611491785097,17893.162109375,241,0.0,0.0,0.0
2009-01-27 00:00:00-05:00,17234.53478473166,17625.666785845955,16492.73271365282,16958.044921875,79,0.0,0.0,0.0
2009-01-28 00:00:00-05:00,15267.634278491927,15505.91007848017,13979.596227612088,14339.2578125,155,0.0,0.0,0.0
2009-01-29 00:00:00-05:00,15649.77076309313,16384.828941710115,15512.649818458158,16355.6064453125,209,0.0,0.0,0.0
2009-01-30 00:00:00-05:00,15901.535752250866,17164.846904748036,15438.471521976102,16883.861328125,132,0.0,0.0,0.0
2009-02-02 00:00:00-05:00,17976.331120129213,18072.990147034998,16971.526817178386,17342.427734375,153,0.0,0.0,0.0
2009-02-03 00:00:00-05:00,16832.1595229682,17257.009703235424,15710.465131680654,15903.783203125,272,0.0,0.0,0.0
2009-02-04 00:00:00-05:00,15339.566572948746,15816.118172225582,14372.976064981576,15328.3271484375,253,0.0,0.0,0.0
2009-02-05 00:00:00-05:00,15789.143022460938,16139.813055419922,13979.59573699951,14386.462890625,302,0.0,0.0,0.0
2009-02-06 00:00:00-05:00,13815.50050392901,13912.15955398904,12129.58684009127,12345.3837890625,317,0.0,0.0,0.0
2009-02-09 00:00:00-05:00,12376.850907923905,12788.213733232673,12017.189421315146,12421.80859375,231,0.0,0.0,0.0
2009-02-10 00:00:00-05:00,12776.97660058911,14638.22512720554,12484.751590371556,14523.5830078125,314,0.0,0.0,0.0
2009-02-11 00:00:00-05:00,13685.123582842813,14478.626970612771,13195.084663483462,13556.994140625,194,0.0,0.0,0.0
2009-02-12 00:00:00-05:00,14635.979053104164,15027.111038243178,13653.6533203125,13653.6533203125,292,0.0,0.0,0.0
2009-02-13 00:00:00-05:00,13615.438021451204,14033.544587736482,13361.427043009075,13500.7958984375,271,0.0,0.0,0.0
2009-02-17 00:00:00-05:00,15897.038637746822,16625.353190720518,15638.531929129615,16620.857421875,360,0.0,0.0,0.0
2009-02-18 00:00:00-05:00,15847.590310413929,17137.876386751177,15802.632607405661,16247.7138671875,524,0.0,0.0,0.0
2009-02-19 00:00:00-05:00,15175.47027621822,16704.031939353816,15173.222391419493,16578.150390625,327,0.0,0.0,0.0
2009-02-20 00:00:00-05:00,18248.328959141956,18513.57936776215,16987.26557578662,17663.87890625,567,0.0,0.0,0.0
2009-02-23 00:00:00-05:00,16427.541421507718,19255.380379944596,16346.617572140685,19221.662109375,297,0.0,0.0,0.0
